scenario,from_core,to_core,cost_2012,path_length_km_2012,cost_2016,path_length_km_2016,cost_2020,path_length_km_2020,cost_2024,path_length_km_2024,cost_change_2012_2016,cost_change_percent_2012_2016,path_length_change_km_2012_2016,cost_change_2016_2020,cost_change_percent_2016_2020,path_length_change_km_2016_2020,cost_change_2020_2024,cost_change_percent_2020_2024,path_length_change_km_2020_2024,cost_change_2012_2024,cost_change_percent_2012_2024,path_length_change_km_2012_2024
veg_low,43,45,66008.953125,32.38477631084897,67599.90625,33.38477631084897,64412.328125,32.3847763108446,61452.13671875,32.97056274847151,1590.953125,2.410208084935448,1.0,-3187.578125,-4.715358795338566,-1.0000000000043698,-2960.19140625,-4.595690751163948,0.5857864376269077,-4556.81640625,-6.903330821836905,0.5857864376225379
veg_low,43,49,304343.53125,147.89949493660833,303678.21875,152.45584412271074,291321.5625,151.2132034355939,287381.9375,151.21320343559256,-665.3125,-0.21860576345008156,4.556349186102409,-12356.65625,-4.0689965519629485,-1.2426406871168467,-3939.625,-1.3523286660251934,-1.3358203432289883e-12,-16961.59375,-5.573173735724011,3.3137084989842265
veg_low,45,49,227807.3125,111.79898987322453,229567.75,111.79898987322562,218927.359375,111.79898987322316,219427.28125,111.79898987322427,1760.4375,0.772774798438483,1.0942358130705543e-12,-10640.390625,-4.634967509591395,-2.4584778657299466e-12,499.921875,0.22835057090497554,1.1084466677857563e-12,-8380.03125,-3.67856113047293,-2.5579538487363607e-13
veg_low,45,50,413275.09375,275.9066376115418,414124.09375,275.9066376115426,412967.5625,275.7350647362939,428021.71875,276.7350647362926,849.0,0.20543217165503333,7.958078640513122e-13,-1156.53125,-0.2792716645697459,-0.17157287524867115,15054.15625,3.6453604633899057,0.9999999999986926,14746.625,3.568234627011079,0.8284271247508173
veg_low,45,53,645270.875,268.4264068711961,644221.25,267.18376618407467,623806.125,284.9949493661209,632096.5,287.4802307403534,-1049.625,-0.16266424546125688,-1.2426406871214226,-20415.125,-3.168961750330341,17.81118318204625,8290.375,1.328998653227395,2.4852813742324997,-13174.375,-2.0416813326651386,19.053823869157327
veg_low,49,53,348755.0625,125.14213562373921,349130.65625,125.55634918611095,342377.90625,125.14213562373783,344544.15625,125.55634918610959,375.59375,0.1076955692937074,0.4142135623717422,-6752.75,-1.9341612886508015,-0.4142135623731207,2166.25,0.6327072981216936,0.41421356237175644,-4210.90625,-1.2074107884813858,0.414213562370378
veg_low,50,53,589320.8125,260.4924240491836,600978.0625,263.80613254816285,585046.125,275.19090885901545,586001.0,277.705627484775,11657.25,1.9780821842262697,3.3137084989792243,-15931.9375,-2.6510015080625347,11.384776310852601,954.875,0.16321362695975467,2.514718625759542,-3319.8125,-0.563328569021139,17.213203435591367
veg_balanced,1,9,133465.09375,99.698484809842,134277.71875,99.6984848098409,127228.984375,99.87005768509856,158327.90625,99.87005768509692,812.625,0.6088670656630022,-1.0942358130705543e-12,-7048.734375,-5.249370067213776,0.1715728752576524,31098.921875,24.44326819692103,-1.6342482922482304e-12,24862.8125,18.62870043501543,0.17157287525492393
veg_balanced,1,13,311715.03125,209.10764773832702,303108.875,209.52186130069634,283807.1875,236.37972567695635,338084.84375,209.27922061358106,-8606.15625,-2.760905117564811,0.4142135623693264,-19301.6875,-6.367905756636126,26.85786437626001,54277.65625,19.124834972687225,-27.100505063375294,26369.8125,8.459589643224815,0.17157287525404286
veg_balanced,1,17,366270.03125,243.3969696196724,373830.21875,243.3969696196732,360643.15625,242.7401153701835,384297.09375,236.7695526217055,7560.1875,2.064102125472489,7.958078640513122e-13,-13187.0625,-3.5275539104608566,-0.6568542494896974,23653.9375,6.5588205654464025,-5.970562748478017,18027.0625,4.921795659469478,-6.627416997966918
