from_core,to_core,effective_resistance_2012,effective_resistance_2016,effective_resistance_2020,effective_resistance_2024,absolute_change_2012_2024,percent_change_2012_2024,direction
13,49,1.23478770445832,1.209591596065179,1.1537353346405173,1.1961992600341744,-0.03858844442414555,-3.12510760228809,decrease
13,50,1.2169061528486047,1.2185786105020682,1.1521063406791652,1.2246153983588157,0.007709245510211016,0.6335119180854469,increase
13,53,1.642343222893651,1.6167366503658316,1.5479418918100494,1.6052865157758123,-0.037056707117838705,-2.256331478175941,decrease
17,18,0.7171637647209799,0.7159325986846745,0.6718886631584058,0.7195019941701204,0.0023382294491405275,0.32603842583293935,increase
17,24,0.27601211864797937,0.26844423379847104,0.25280294429854006,0.26006006849204033,-0.015952050155939035,-5.779474551363442,decrease
17,26,0.979532954036525,0.9452175457202923,0.9036667079285479,0.9414444191977478,-0.038088534838777166,-3.888438329901958,decrease
17,27,0.9417535800247594,0.8877407558933088,0.858009262925463,0.8896871978588264,-0.052066382165932956,-5.528663046289041,decrease
17,28,0.7011461402415937,0.6910537132796317,0.6455124020892087,0.6904890652267897,-0.010657075014804063,-1.5199506070349267,decrease
17,30,0.7202629551282385,0.7145279623456327,0.656479424909652,0.7141581155921382,-0.006104839536100304,-0.8475848289342292,decrease
17,31,1.3782132133004978,1.3269590503231299,1.275991812743086,1.3239514645896338,-0.05426174871086409,-3.9371084377372867,decrease
17,32,1.4205767662405462,1.3752341257164233,1.3252052732304658,1.3725257147067573,-0.04805105153378886,-3.3825029858085385,decrease
17,33,0.7888144672300217,0.7858503726496129,0.7376405377349327,0.7939877153440563,0.005173248114034634,0.6558257142773845,increase
17,36,0.7702037455398616,0.7627004733800722,0.7021596515656309,0.7566246689560634,-0.0135790765837982,-1.76304992833814,decrease
17,38,0.6966387909998953,0.6824647428085022,0.6407482495539563,0.6930902031025463,-0.0035485878973490204,-0.5093870658933136,decrease
17,40,0.928174282301854,0.8892951895410035,0.8445951258570855,0.9272813999595202,-0.0008928823423337562,-0.09619770331488021,decrease
17,41,0.9975629888628688,0.9653944912756116,0.9225775826870618,0.9536897398479861,-0.043873249014882654,-4.398042981215068,decrease
17,42,0.6698133492429361,0.6602127058593088,0.6213285356698715,0.6621299922553441,-0.007683356987592038,-1.147089259459555,decrease
17,43,1.0567445555030919,1.0428570924843887,0.9846804833291538,1.0205429526341299,-0.03620160286896201,-3.4257666794154678,decrease
17,45,1.1179968689414588,1.1075352027082577,1.0426528213535313,1.0840785216984414,-0.033918347243017344,-3.03384993154157,decrease
17,49,1.2625699418399927,1.247322209029793,1.183921995646816,1.227375911663315,-0.03519403017667777,-2.7874915290148703,decrease
17,50,1.2113810412694517,1.2233163649692629,1.1516616998711406,1.2230274773210468,0.0116464360515951,0.9614180554939478,increase
17,53,1.6592238545979825,1.643945305521571,1.568308932607864,1.6259906208530028,-0.03323323374497966,-2.002938521700065,decrease
18,24,0.09591849529365366,0.09799463006841516,0.09378260649384719,0.10429610968424971,0.008377614390596047,8.734096969461469,increase
18,26,0.9738351824610403,0.9640253748702035,0.9174717428528982,0.9775380750342213,0.003702892573181016,0.38023811830490684,increase
18,27,0.9374587147921967,0.9089140290673847,0.8727761491581254,0.9284329249625782,-0.009025789829618436,-0.9627933142228191,decrease
18,28,0.4027266956630725,0.41783176689658963,0.388779217237636,0.42733070929811445,0.024604013635041944,6.109357512178941,increase
18,30,0.6629411401924249,0.6816352772152012,0.621624847334742,0.6992598081709911,0.0363186679785662,5.478415167902291,increase
18,31,1.3766894048415745,1.348832248484694,1.2937135768758714,1.3634462339826325,-0.013243170858942,-0.9619577816440001,decrease
