period,grid_x,grid_y,x,y,source_records,source_count,resistance,inside_fixed_core,within_10km_priority_path
late_2013_2016,-126,-223,-1256283.5197331796,-2223024.74110952,1,1,3.146075193881988,0,0
late_2013_2016,-120,-230,-1195169.0605458766,-2294817.776589513,1,1,2.7422373285293586,0,0
late_2013_2016,-124,-226,-1232526.9583288375,-2251752.077096522,2,1,2.651838454246521,0,0
late_2013_2016,-123,-228,-1229158.6359087375,-2271873.886394292,1,1,3.340192323684693,0,0
late_2013_2016,-101,-253,-1009737.266302365,-2522066.140323162,1,1,2.7907993783950813,0,0
late_2013_2016,-44,-216,-435783.80329219985,-2151746.5229716897,1,1,1.854090524673462,0,0
late_2013_2016,-94,-281,-931535.4310009157,-2804483.5398293436,1,1,2.8247657046318055,0,0
late_2013_2016,-17,-212,-167840.3979987,-2118217.338219285,1,1,3.2382589702606204,0,0
late_2013_2016,-86,-274,-852098.7357120356,-2736956.945331186,1,1,2.9567526645660402,0,0
late_2013_2016,-85,-274,-844954.6364058561,-2737268.6561849862,2,1,2.6507096958160403,0,0
late_2013_2016,-85,-275,-842707.3279861042,-2741667.834329605,2,1,3.132270992279053,0,0
late_2013_2016,-84,-274,-837065.3818319609,-2735453.5897953957,14,1,2.576004385948181,0,0
late_2013_2016,-83,-273,-826390.2121346118,-2729529.962679714,2,1,2.3968681035041812,0,0
late_2013_2016,-83,-274,-828124.2072272623,-2733300.035799096,3,1,2.495045976638794,0,0
late_2013_2016,-84,-273,-832375.8462913339,-2727982.8474829854,5,1,2.7031554179191595,0,0
late_2013_2016,-89,-288,-880097.011088965,-2873678.9009023528,11,1,2.4929353861808776,0,0
late_2013_2016,-87,-288,-865339.2251582649,-2872072.5190972136,55,1,3.168162226676941,0,0
late_2013_2016,-87,-289,-869669.0128145136,-2880446.377328813,1,1,2.7274828619956972,0,0
late_2013_2016,-77,-259,-767292.9229200637,-2584200.339552083,14,1,1.5752006397247313,1,0
late_2013_2016,-76,-257,-755173.8706676193,-2568097.2316812277,8,1,2.3452575759887697,1,0
late_2013_2016,-76,-258,-758210.03814106,-2570839.6900472143,12,1,2.367834655761719,1,0
late_2013_2016,-77,-257,-763174.8406101761,-2569009.8453697693,9,1,1.6587356286048889,1,0
late_2013_2016,-79,-259,-785946.8294426501,-2585968.515076839,25,1,2.7039561882019045,1,0
late_2013_2016,-80,-260,-791565.9184211266,-2597263.0679285005,24,1,1.829471348285675,1,0
late_2013_2016,-81,-263,-801500.0028583382,-2623718.440860081,23,1,2.1293722105026247,1,0
late_2013_2016,-80,-263,-797078.7872313948,-2625105.298873314,41,1,2.66191765499115,1,0
late_2013_2016,-81,-262,-802188.7275845952,-2616526.917514616,10,1,2.174236288547516,1,0
late_2013_2016,-80,-264,-794947.6795169435,-2635293.4218938276,16,1,1.8778021154403686,1,0
late_2013_2016,-80,-262,-795623.286424735,-2614566.1528443694,18,1,1.6190812182426453,1,0
late_2013_2016,-80,-261,-793262.7413222309,-2603055.7393766255,24,1,1.956966232776642,1,0
late_2013_2016,-80,-259,-795407.1162042412,-2583269.2199727194,32,1,1.8576710538864136,1,0
late_2013_2016,-81,-259,-800963.7642046869,-2584163.514600565,3,1,1.7139008197784424,1,0
late_2013_2016,-81,-260,-801577.5005526436,-2594752.934135437,6,1,1.841753772735596,1,0
late_2013_2016,-80,-265,-796119.4473904052,-2644072.0144831426,62,1,2.0451631293296813,1,0
late_2013_2016,-80,-266,-792494.0985635612,-2654138.239700511,2,1,2.440280051231385,1,0
late_2013_2016,-81,-266,-802328.3691414676,-2650389.887298107,1,1,2.5743235864639287,1,0
late_2013_2016,-81,-265,-807468.6607419822,-2645041.358252875,11,1,2.44705020236969,1,0
late_2013_2016,-79,-264,-786771.1406415927,-2633009.8287419593,7,1,1.9765411729812623,1,0
late_2013_2016,-79,-266,-789053.0489415866,-2654218.415782541,1,1,2.3237635307312017,1,0
late_2013_2016,-82,-265,-811028.9730979019,-2646162.211112072,3,1,2.320618485450745,1,0
late_2013_2016,-80,-258,-793075.5460660966,-2577949.0027904687,10,1,1.79711754322052,1,0
late_2013_2016,-81,-258,-802294.1162943697,-2575303.406643162,3,1,1.6709826974868776,1,0
late_2013_2016,-82,-259,-818783.9419202051,-2584457.6490478218,13,1,2.470190152168274,1,0
late_2013_2016,-83,-259,-824657.6492913717,-2583243.1197591643,15,1,2.007490782260895,1,0
late_2013_2016,-83,-258,-825556.8871602454,-2577106.666538596,8,1,3.0136027269363406,1,0
late_2013_2016,-83,-257,-822233.938699186,-2564988.1394666135,6,1,1.7140783095359802,1,0
late_2013_2016,-82,-256,-817411.5612750418,-2558571.77147913,1,1,2.6952760858535765,1,0
late_2013_2016,-82,-257,-814220.108208843,-2560511.522638023,2,1,2.37721998167038,1,0
late_2013_2016,-81,-256,-807919.083032414,-2557331.510864079,1,1,2.3903213081359866,1,0
late_2013_2016,-81,-255,-809931.6063808734,-2540962.0712477565,1,1,2.7660189743041994,1,0
late_2013_2016,-82,-254,-817414.9497476154,-2535394.0807230473,2,1,1.91440522480011,1,0
late_2013_2016,-82,-253,-819234.3568503064,-2521217.9038143754,1,1,3.5803970394134526,1,0
late_2013_2016,-83,-252,-823201.2142004719,-2513341.6005981565,3,1,2.4659781751632694,1,0
late_2013_2016,-82,-251,-817947.5840933867,-2506886.0592987537,1,1,2.571387480735779,1,0
late_2013_2016,-84,-252,-832904.2485308931,-2518679.325549692,2,2,2.34801911687851,1,0
late_2013_2016,-84,-253,-833509.017814886,-2525341.7211909294,1,1,2.597941390037537,1,0
late_2013_2016,-85,-254,-842981.6859711086,-2536327.2829704457,7,1,2.286658207893372,1,0
late_2013_2016,-86,-256,-851644.8084273073,-2553395.8545646966,2,1,2.357650068283081,1,0
late_2013_2016,-85,-257,-844389.9384986466,-2563600.479984332,8,1,2.0859397826194765,1,0
late_2013_2016,-85,-256,-842886.4712140872,-2557175.550085171,15,1,2.740204821586609,1,0
late_2013_2016,-84,-256,-839144.2675755086,-2555859.2914243243,3,1,3.0077863769531255,1,0
late_2013_2016,-84,-255,-839250.3762939862,-2544043.3442969695,4,1,2.4776033229827883,1,0
late_2013_2016,-85,-258,-845064.6071555133,-2576695.7724720896,10,1,2.5692465648651126,1,0
late_2013_2016,-86,-258,-851229.4898407651,-2579990.972555518,1,1,2.6864155244827277,0,0
late_2013_2016,-85,-259,-841279.4363108105,-2582573.1661014706,2,1,1.794646364212036,1,0
late_2013_2016,-84,-260,-838172.5161132587,-2590471.3636074066,1,1,1.6671537480354308,1,0
late_2013_2016,-84,-259,-831063.8628998575,-2584959.34122172,7,1,1.9055197849273682,1,0
late_2013_2016,-83,-260,-824874.545092331,-2596456.6002460704,23,1,2.20986088848114,1,0
late_2013_2016,-83,-261,-822137.1090049288,-2604604.544987989,12,1,2.2701602053642276,1,0
late_2013_2016,-82,-261,-817484.6303055941,-2601533.254545197,4,1,2.3750599832534793,1,0
late_2013_2016,-83,-262,-822370.0963189763,-2614166.1180260032,4,1,1.8418067183494566,1,0
late_2013_2016,-83,-263,-820930.7438129657,-2620018.245025903,1,1,2.5651360960006717,1,0
late_2013_2016,-92,-284,-911733.7682596227,-2834262.639087481,7,1,2.6598654551506042,0,0
late_2013_2016,-89,-285,-885160.5015451063,-2840961.965831399,1,1,2.6386583690643315,0,0
late_2013_2016,-80,-236,-793278.3873887609,-2357733.9825071096,1,1,2.08796408367157,1,0
late_2013_2016,-81,-236,-804653.0144553203,-2358950.8618492424,5,1,1.4382077980041503,1,0
late_2013_2016,-82,-236,-811180.3379747771,-2358244.4879912436,3,1,1.4794599208831787,1,0
late_2013_2016,-82,-237,-811611.9238859168,-2366569.430512259,13,1,1.4711946244239809,1,0
late_2013_2016,-80,-239,-799668.4410801212,-2381090.261700183,1,1,1.9653359432220459,0,0
late_2013_2016,-81,-241,-809866.336591001,-2401034.2699008584,1,1,1.700580496311188,1,0
late_2013_2016,-83,-241,-823707.8738646192,-2404132.6699170046,19,1,1.538266260623932,1,0
late_2013_2016,-82,-241,-818548.9310958937,-2407486.958893436,17,1,1.8881486105918883,1,0
late_2013_2016,-81,-242,-804508.3612318063,-2416902.9105167007,7,1,2.382722411632538,1,0
late_2013_2016,-82,-244,-818714.9504188772,-2430963.006196618,1,1,2.062388776302338,1,0
late_2013_2016,-83,-243,-826650.6482062881,-2422727.503702849,2,1,1.8023950276374816,1,0
late_2013_2016,-83,-238,-824061.083204119,-2377119.143294546,10,1,1.909004149913788,1,0
late_2013_2016,-88,-249,-872241.3439208949,-2487898.323328205,33,1,3.042341938018799,1,0
late_2013_2016,-87,-249,-866208.6114989142,-2488750.826528862,2,1,2.305355883598328,1,0
late_2013_2016,-88,-250,-871572.7547757477,-2493907.070580859,45,1,2.75710346031189,1,0
late_2013_2016,-87,-250,-867055.3831741218,-2494112.6575464965,49,1,1.9772887349128723,1,0
late_2013_2016,-88,-251,-874113.0593512937,-2501792.593953521,27,1,3.0749675998687747,1,0
late_2013_2016,-89,-251,-885912.6924134883,-2507435.5321724764,18,1,2.286047707557678,1,0
late_2013_2016,-90,-251,-894236.5583184534,-2504811.904164542,22,2,2.492788973808289,1,0
late_2013_2016,-89,-252,-886979.5327038538,-2514277.7294381717,40,1,2.4230568609237673,1,0
late_2013_2016,-88,-252,-879876.5254765291,-2510915.832510382,1,1,2.1377177381515504,1,0
late_2013_2016,-90,-252,-891283.095245471,-2515578.0738913193,4,1,2.3632618060112005,1,0
late_2013_2016,-86,-251,-852566.4712725686,-2500658.454488717,4,1,2.359133256912232,1,0
late_2013_2016,-86,-250,-855463.0117047586,-2494476.3158622896,47,1,2.3042798376083375,1,0
late_2013_2016,-85,-250,-848974.4879088695,-2494322.025483625,9,1,2.31850691986084,1,0
late_2013_2016,-85,-249,-845981.5431546773,-2486971.4865537286,1,1,2.210988349914551,1,0
late_2013_2016,-86,-249,-856710.3411857634,-2487247.261420898,4,1,2.483408119678497,1,0
late_2013_2016,-83,-222,-829452.2465730645,-2211562.3834339976,11,1,2.2966407084465033,0,0
late_2013_2016,-93,-225,-927125.3449176033,-2242296.9410877624,6,1,2.5546233615875247,0,0
late_2013_2016,-88,-223,-874575.7339976317,-2223947.6703635454,2,1,2.876069976806641,0,0
late_2013_2016,-91,-224,-904590.8169770581,-2233901.252508074,1,1,2.3426838889122013,0,0
late_2013_2016,-97,-224,-962370.2349265135,-2239217.4443301857,1,1,2.3050226736068726,0,0
late_2013_2016,-92,-224,-913054.3664426854,-2239844.8656520844,3,1,2.930293600082398,0,0
late_2013_2016,-92,-225,-917142.7026924086,-2242034.274387598,1,1,3.003737406730652,0,0
late_2013_2016,-95,-224,-943216.7495477041,-2235960.265929848,2,1,3.149444500923157,0,0
late_2013_2016,-42,-217,-414208.28675385757,-2168508.8411354125,1,1,1.3592882556915282,0,0
late_2013_2016,-93,-276,-924854.3563789655,-2753549.8504408896,1,1,3.2889995136260985,0,0
late_2013_2016,-94,-287,-937131.7736018046,-2861990.885786563,1,1,3.030320345878601,0,0
late_2013_2016,-115,-241,-1142406.0224013259,-2407961.2430643737,1,1,2.632623114585876,0,0
late_2013_2016,-98,-288,-976556.9312558088,-2878553.332938701,1,1,2.5390226736068726,0,0
late_2013_2016,-119,-238,-1180505.2409271293,-2371092.01164943,1,1,2.602022673606873,0,0
late_2013_2016,-119,-229,-1189498.4048951396,-2282045.8583596647,1,1,3.2924740915298463,0,0
late_2013_2016,-94,-288,-937648.5551053556,-2874758.121950686,1,1,3.385524144649506,0,0
late_2013_2016,-115,-240,-1146178.3890327546,-2394702.1851567626,1,1,2.5053657588958744,0,0
late_2013_2016,-116,-227,-1155332.0770084802,-2268670.549101889,1,1,2.8307783331871033,0,0
late_2013_2016,-129,-222,-1287419.1668216446,-2213421.8667344153,1,1,2.575022673606873,0,0
late_2013_2016,-94,-275,-937632.9282078517,-2748299.2997481227,1,1,3.4822379837036133,0,0
late_2013_2016,-107,-268,-1066055.3701347464,-2673541.8561884463,1,1,4.005967761993408,0,0
late_2013_2016,-121,-227,-1206130.451049335,-2264488.5290266476,3,1,3.101235605716705,0,0
late_2013_2016,-110,-244,-1097559.3375265105,-2430870.7586408556,1,1,2.6771214265823366,0,0
late_2013_2016,-118,-236,-1177365.355989491,-2351490.337622285,1,1,2.705497217655182,0,0
late_2013_2016,-122,-227,-1215510.930299965,-2268884.303290844,3,1,2.7061891679763797,0,0
late_2013_2016,-125,-227,-1243900.879914539,-2267924.477277726,1,1,2.620022673606873,0,0
late_2013_2016,-31,-212,-300526.05276312854,-2111876.7011647522,1,1,1.5575519232749937,0,0
late_2013_2016,-30,-210,-290100.2244936502,-2099327.4142285287,2,1,2.4014974126815796,0,0
late_2013_2016,-30,-214,-293934.88923837803,-2133983.6651210785,1,1,68.65745003223421,0,0
late_2013_2016,-25,-211,-249857.08065844775,-2103517.721690595,1,1,1.66950207901001,0,0
late_2013_2016,-22,-211,-215844.40024074577,-2101771.701602459,1,1,1.32480801486969,0,0
late_2013_2016,-17,-213,-165168.6168642138,-2125778.623403728,1,1,3.0970226783752444,0,0
late_2013_2016,-84,-254,-837617.149371539,-2530915.646588564,1,1,2.222206630706787,1,0
late_2013_2016,-85,-255,-843108.5401383287,-2542121.824892491,4,1,2.850782020568848,1,0
late_2013_2016,-82,-260,-815195.2190479608,-2594736.6196696684,8,1,3.117053871154785,1,0
late_2013_2016,-81,-261,-800483.7144873186,-2601241.244893998,1,1,1.8829107069969175,1,0
late_2013_2016,-79,-265,-788599.7680904056,-2643375.5331026018,1,1,1.7974512629508972,1,0
late_2013_2016,-81,-264,-804746.518797112,-2631453.38393566,1,1,2.278853222846985,1,0
late_2013_2016,-91,-300,-907202.7362056888,-2993884.094484148,13,1,2.7842623982429506,0,0
late_2013_2016,-92,-298,-917893.4333126856,-2976910.8977156677,3,1,2.314022673606873,0,0
late_2013_2016,-93,-299,-925182.9754709103,-2987684.856232792,13,1,2.5390226736068726,0,0
late_2013_2016,-92,-300,-914169.8880720469,-2993895.7551989066,60,1,3.534774783134461,0,0
late_2013_2016,-94,-299,-932994.3598271465,-2987580.6077867625,15,1,2.4940226736068727,0,0
late_2013_2016,-93,-300,-924869.1548955623,-2993688.2910919823,24,1,2.5120226736068725,0,0
late_2013_2016,-93,-301,-923087.9990922904,-3004069.95523513,14,1,3.110200763463974,0,0
late_2013_2016,-92,-301,-918301.3207132008,-3003439.0499804514,23,1,2.602022673606873,0,0
late_2013_2016,-91,-301,-905366.9740922864,-3004702.76214523,10,1,3.8421861929893493,0,0
late_2013_2016,-90,-302,-897932.333502961,-3015331.4952664613,5,1,3.8471162276268007,0,0
late_2013_2016,-94,-300,-931670.353464979,-2991744.570477241,5,1,2.620022673606873,0,0
late_2013_2016,-90,-300,-893269.6919724062,-2994301.4361953535,6,1,2.711126568794251,0,0
late_2013_2016,-90,-299,-893310.1904278003,-2986173.182909388,16,1,2.5250129666328434,0,0
late_2013_2016,-91,-302,-903932.3181437075,-3013034.274061255,4,1,3.3488732633590703,0,0
late_2013_2016,-90,-301,-894479.8912542048,-3009991.6693858206,1,1,2.574643565654755,0,0
late_2013_2016,-95,-299,-943676.1330375287,-2980904.810589686,2,1,2.9864068052768706,0,0
late_2013_2016,-89,-299,-887290.6773096839,-2988280.145535561,14,1,2.613810039043427,0,0
late_2013_2016,-89,-300,-886132.0940729888,-2991636.10586823,3,1,2.4017868475914006,0,0
late_2013_2016,-91,-298,-902265.0257001774,-2979127.1290769875,1,1,2.996768557548523,0,0
late_2013_2016,-72,-269,-713016.9952416458,-2688596.312074423,3,1,2.299418142318726,1,0
late_2013_2016,-72,-270,-713470.8458174928,-2692746.574301239,23,1,1.9970050301551818,1,0
late_2013_2016,-71,-270,-709184.7662180961,-2692940.687094843,11,1,2.3108146233558653,1,0
late_2013_2016,-71,-269,-706471.9371069298,-2684795.2915512947,11,1,2.0578600182533267,1,0
late_2013_2016,-71,-268,-704804.405381555,-2678328.0797242546,13,1,1.8498487257957457,1,0
late_2013_2016,-73,-270,-724066.4905457298,-2697070.4479366094,26,1,1.9891376342773437,1,0
late_2013_2016,-73,-269,-723746.6339948651,-2688411.308799068,3,1,2.013620593070984,1,0
late_2013_2016,-73,-271,-724508.7521143537,-2701534.935629452,6,1,2.1270101013183593,1,0
late_2013_2016,-86,-217,-859006.060486398,-2160735.764827639,1,1,4.050358263015747,0,0
late_2013_2016,-33,-213,-328955.739870582,-2121242.9528873265,1,1,2.2673917407989506,0,0
late_2013_2016,-106,-246,-1058569.8216115437,-2456222.753086835,1,1,2.5547852282524115,0,0
late_2013_2016,-16,-214,-159791.49254595704,-2131045.3229060173,1,1,2.841032123565674,0,0
late_2013_2016,-95,-285,-949011.4699045032,-2844260.4747231603,1,1,2.5120226736068725,0,0
late_2013_2016,-95,-286,-946353.3066089407,-2855164.9609796405,1,1,2.8055007319450382,0,0
late_2013_2016,-120,-229,-1194930.8435900784,-2281419.625334382,1,1,2.7741717586517334,0,0
late_2013_2016,-74,-270,-732305.7809700356,-2698534.98158921,5,1,2.0921157112121582,1,0
late_2013_2016,-72,-271,-713775.9728826488,-2701068.309521854,2,1,2.032650200366974,1,0
early_2010_2012,-51,-299,-504333.65080115246,-2987021.5757377725,62,5,3.019439420700073,1,0
early_2010_2012,-52,-288,-512298.54031906725,-2870969.285312762,3,1,2.9221775779724126,1,0
late_2013_2016,-52,-287,-512290.39973459556,-2869981.024232924,4,1,2.696743172645569,1,0
early_2010_2012,-52,-287,-512290.2975278714,-2869980.9146523774,1,1,2.8317431726455693,1,0
early_2010_2012,-52,-298,-511724.7047406407,-2978982.894716613,12,1,3.517300958633423,1,0
early_2010_2012,-52,-299,-510574.9823970503,-2981662.658972257,9,2,3.304022678375244,1,0
late_2013_2016,-52,-298,-511617.76337099046,-2979108.891832006,5,1,3.826442123413086,1,0
late_2013_2016,-52,-299,-510502.4518038248,-2980614.8745302088,7,1,3.6460226783752443,1,0
early_2010_2012,-51,-288,-507054.32780774933,-2875066.2450231016,1,1,2.8452647180557253,1,0
late_2013_2016,-51,-299,-503227.87923413113,-2988668.3790526516,12,2,3.3045075216293336,1,0
late_2013_2016,-51,-288,-504470.05942774663,-2876321.8259583414,1,1,2.7067252016067505,1,0
early_2010_2012,-51,-300,-502467.1225595047,-2991453.7214587093,5,2,2.8501758098602297,1,0
late_2013_2016,-51,-289,-501830.62399861065,-2880122.9540506303,1,1,2.472960354804993,1,0
early_2010_2012,-51,-289,-501818.68546634866,-2880149.8138317764,1,1,2.526960354804993,1,0
late_2013_2016,-50,-300,-494424.19419046794,-2994648.6191977747,16,3,3.116305455207825,1,0
early_2010_2012,-50,-299,-497112.46046629804,-2989695.724470973,2,2,2.1066861038208007,1,0
early_2010_2012,-50,-300,-494712.6827660864,-2994305.845682665,80,3,2.954305455207825,1,0
late_2013_2016,-50,-289,-496698.6568710494,-2884396.85266762,3,1,2.1558642244338992,1,0
early_2010_2012,-50,-289,-496632.77318940434,-2883231.4631450674,3,1,2.400000587463379,1,0
late_2013_2016,-50,-288,-496618.609101074,-2874209.4379607737,1,1,1.6840226736068724,1,0
early_2010_2012,-50,-290,-496403.24901018204,-2894192.0624606013,1,1,1.6120226736068728,1,0
early_2010_2012,-50,-288,-496352.0907489658,-2874296.3530065417,1,1,1.8460226736068726,1,0
late_2013_2016,-50,-293,-495105.97071861714,-2927302.4308434427,1,1,3.4390226783752444,1,0
early_2010_2012,-49,-300,-488878.373899781,-2998494.3499320415,46,3,2.7200919809341433,1,0
late_2013_2016,-49,-300,-488845.48092494044,-2998252.5349823944,8,1,2.9450919809341434,1,0
early_2010_2012,-49,-301,-484085.4991973561,-3001380.2460972616,56,4,2.8732021369934087,1,0
late_2013_2016,-49,-301,-484179.2758332658,-3001241.3722318327,14,1,2.9902021369934086,1,0
early_2010_2012,-49,-303,-485723.65468992095,-3020134.929297,2,1,2.3556143026351934,1,0
early_2010_2012,-49,-299,-483775.7434725709,-2981391.967393309,1,1,1.7740226736068727,1,0
early_2010_2012,-48,-301,-474791.2740979472,-3004791.014642979,43,3,3.020290846824646,1,0
late_2013_2016,-48,-301,-473964.1571866322,-3004471.890315776,17,2,3.240888557434082,1,0
early_2010_2012,-48,-290,-478813.3586604676,-2895624.8498379053,10,1,3.377147254943848,1,0
early_2010_2012,-48,-303,-474315.4230566777,-3024772.190673545,2,1,1.4680226736068727,1,0
early_2010_2012,-48,-305,-477713.76332230796,-3040080.1195884645,3,1,3.2381281242370608,1,0
late_2013_2016,-48,-305,-477713.76332230796,-3040080.1195884645,3,1,3.346128124237061,1,0
late_2013_2016,-48,-300,-477022.1302387615,-2993067.5453158915,2,1,1.8010226736068726,1,0
early_2010_2012,-48,-302,-473286.0879184329,-3017122.238963604,1,1,1.4230226736068725,1,0
early_2010_2012,-47,-301,-467729.28506646416,-3007650.7976204865,29,2,2.980546350479126,1,0
early_2010_2012,-47,-291,-469877.8361730472,-2903928.6931409836,5,1,3.5290226783752443,1,0
early_2010_2012,-47,-305,-463177.36067363876,-3045233.1116483146,9,2,2.834827663421631,1,0
early_2010_2012,-47,-304,-464725.26454999094,-3035030.4413790526,15,1,1.7671852130889893,1,0
early_2010_2012,-47,-292,-465387.34756046004,-2916574.3885258734,2,1,3.5175343666076664,1,0
late_2013_2016,-47,-292,-465362.6731098094,-2915530.696341485,4,1,3.6777121963500976,1,0
early_2010_2012,-47,-302,-463231.7950007472,-3013940.7232455607,50,3,2.755429568290711,1,0
late_2013_2016,-47,-301,-467692.4043312176,-3008984.0510591865,2,1,3.1828881053924567,1,0
early_2010_2012,-47,-300,-467092.6861847485,-2991963.7857221067,2,1,2.694675132751465,1,0
early_2010_2012,-47,-303,-462859.95607360435,-3022659.7845628783,4,1,1.713665427684784,1,0
late_2013_2016,-47,-300,-466570.832227508,-2994119.3144034147,1,1,3.0793831033706667,1,0
late_2013_2016,-47,-302,-463555.36470645276,-3013729.0433459934,11,1,3.247934326171875,1,0
late_2013_2016,-47,-299,-462984.07405715855,-2984562.2893174887,1,1,3.5560226783752444,1,0
late_2013_2016,-47,-294,-462559.5302627506,-2935200.541583419,1,1,1.8820226736068726,1,0
early_2010_2012,-46,-303,-455956.09976964863,-3023700.006945852,78,2,3.1035701122283936,1,0
early_2010_2012,-46,-305,-453389.23552482505,-3043154.7670269962,64,3,2.2977642269134524,1,0
early_2010_2012,-47,-293,-460034.59808808705,-2923823.2939516306,1,1,3.3670226783752444,1,0
late_2013_2016,-47,-293,-460034.59808808705,-2923823.2939516306,1,1,3.6280226783752445,1,0
early_2010_2012,-46,-302,-457625.43547341716,-3018133.846234821,12,2,2.7053537988662724,1,0
early_2010_2012,-46,-304,-453280.67848112265,-3035077.5609814683,42,2,3.1787331981658937,1,0
late_2013_2016,-46,-302,-459394.7488312878,-3018020.4590184093,1,1,3.145961663246155,1,0
late_2013_2016,-46,-298,-458467.4462955783,-2979217.5272289217,1,1,2.1997817964553836,1,0
late_2013_2016,-46,-303,-455728.97932479286,-3023683.1833088854,28,4,3.283570112228394,1,0
early_2010_2012,-46,-293,-454049.1432574694,-2925105.074068293,4,1,2.300148035049439,1,0
late_2013_2016,-46,-294,-453951.45656714344,-2935051.336000359,5,1,3.5110226783752445,1,0
early_2010_2012,-46,-306,-453537.5743994247,-3051939.5877964497,3,2,2.3429843540191655,1,0
late_2013_2016,-46,-304,-452370.2018956052,-3035555.2180995764,15,2,3.2077903499603275,1,0
early_2010_2012,-46,-301,-452624.2303213704,-3008841.135207534,1,1,1.5670226736068724,1,0
early_2010_2012,-46,-294,-451263.65182489797,-2937069.5760638043,4,1,3.164296168327332,1,0
late_2013_2016,-46,-305,-451326.68194664206,-3040746.5729700956,9,1,3.1723392391204834,1,0
early_2010_2012,-46,-299,-451328.8645015917,-2989873.337611258,1,1,1.8640226736068726,1,0
early_2010_2012,-46,-295,-450298.7358042906,-2940545.8560629226,8,2,3.2320226783752446,1,0
late_2013_2016,-46,-293,-450417.06577858253,-2929988.8583773077,1,1,1.777831171989441,1,0
early_2010_2012,-45,-305,-442591.2275113452,-3046223.6862419527,65,2,3.1279162883758547,1,0
early_2010_2012,-45,-306,-447824.7919630008,-3052102.127890146,49,3,3.1060226783752443,1,0
late_2013_2016,-46,-295,-450117.21444407897,-2940272.2868597806,3,1,3.547022678375244,1,0
late_2013_2016,-45,-306,-448420.02177201293,-3052170.0482857265,23,1,3.4930226783752447,1,0
early_2010_2012,-45,-294,-449996.0069815029,-2936085.7632789016,1,1,2.3280796556472785,1,0
early_2010_2012,-45,-304,-445743.66909688915,-3036277.3740559923,11,1,1.7380226736068725,1,0
late_2013_2016,-45,-293,-449915.1790954249,-2924541.350559294,1,1,2.197022673606873,1,0
early_2010_2012,-45,-303,-449514.7483139754,-3023153.7477754056,2,1,1.7380226736068725,1,0
early_2010_2012,-45,-295,-444712.37762664875,-2944469.509170331,4,1,3.2770226783752445,1,0
late_2013_2016,-45,-305,-442280.62611581624,-3046320.325735256,14,2,3.4893367767333987,1,0
early_2010_2012,-45,-302,-445913.8281845779,-3016220.5731406114,3,2,1.7020226736068726,1,0
late_2013_2016,-45,-295,-443897.3822591208,-2944420.5118249357,5,1,3.5560226783752444,1,0
early_2010_2012,-45,-296,-442804.69008258014,-2955750.439547499,6,1,3.4309337654113774,1,0
late_2013_2016,-45,-296,-442722.8577567193,-2953932.0131673315,3,1,3.225504641532898,1,0
late_2013_2016,-45,-297,-441730.5877559035,-2963483.421940112,5,1,3.6820226783752443,1,0
early_2010_2012,-45,-297,-441687.3149379242,-2964743.5682610096,5,1,3.3670226783752444,1,0
late_2013_2016,-45,-302,-441543.34955416294,-3015204.246524513,1,1,1.9000226736068726,1,0
early_2010_2012,-44,-304,-434705.7262682126,-3036333.84775824,41,2,3.201270492553711,1,0
early_2010_2012,-44,-303,-433831.12231977785,-3025843.1306707263,7,2,1.8550226736068725,1,0
late_2013_2016,-44,-303,-439563.8297386957,-3020941.125954956,2,1,1.7290226736068728,1,0
late_2013_2016,-44,-298,-438054.59653734433,-2974224.7273041755,4,1,3.3670226783752444,1,0
late_2013_2016,-44,-305,-437373.60284327244,-3041953.0119862654,6,1,2.9984568176269533,1,0
early_2010_2012,-44,-306,-434578.46483505704,-3051238.2535968362,5,1,1.8507843499183654,1,0
early_2010_2012,-44,-309,-438171.5710716854,-3084967.4147956967,1,1,1.804508671283722,1,0
early_2010_2012,-44,-299,-435043.30142800405,-2985493.5105542457,7,3,3.5290226783752443,1,0
early_2010_2012,-44,-298,-437053.4575908561,-2976902.4555796883,3,2,3.459731351852417,1,0
early_2010_2012,-44,-300,-434514.65838808677,-2994390.0248850086,3,2,1.8736532907485963,1,0
late_2013_2016,-44,-299,-436221.6083823976,-2987100.347336754,2,1,3.0587147855758667,1,0
late_2013_2016,-44,-304,-435700.49991865986,-3038135.4235946266,10,1,3.424078485488892,1,0
early_2010_2012,-44,-301,-430768.49423573294,-3001241.831823379,1,1,2.2434052639007573,1,0
early_2010_2012,-43,-300,-427341.01009244274,-2993730.344843707,7,1,3.187174527168274,1,0
early_2010_2012,-43,-305,-426944.3575779157,-3046448.5743573736,9,1,1.7290226736068728,1,0
early_2010_2012,-43,-304,-428977.65495199163,-3031668.9942322415,21,2,3.126741258621216,1,0
early_2010_2012,-43,-303,-427191.63128368405,-3024744.787445835,29,2,3.35676131439209,1,0
early_2010_2012,-43,-302,-425241.7117979966,-3016219.305347985,25,2,3.4930226783752447,1,0
late_2013_2016,-43,-304,-429498.28254003194,-3032454.392294064,2,1,3.104492189407349,1,0
early_2010_2012,-43,-306,-426148.7463536749,-3051150.218997408,11,2,1.684713875770569,1,0
late_2013_2016,-43,-303,-425879.6650683773,-3023347.0168696106,5,1,3.357853397369385,1,0
late_2013_2016,-43,-301,-426990.56578893814,-3006598.5461024493,4,1,3.4115576000213625,1,0
