flare_id,country,latitude,longitude,location,field_type
s_8016a,Algeria,28.50013707,9.570803009,ONSHORE,GAS
m_113,Algeria,28.61978868,9.787059985,ONSHORE,GAS
m_120,Algeria,28.63417011,9.785882683,ONSHORE,GAS
s_7849,Algeria,28.73523292,9.789179024,ONSHORE,GAS
s_7982,Algeria,28.73295432,9.809189574,ONSHORE,GAS
s_8015,Algeria,28.63425663,9.589792524,ONSHORE,GAS
m_310,Algeria,36.87785233,6.945930535,ONSHORE,LNG
s_20191,Algeria,36.88316678,6.960727277,ONSHORE,LNG
s_19921,Algeria,35.8089805,-0.254775053,ONSHORE,LNG
s_19928,Algeria,35.81502244,-0.270749976,ONSHORE,LNG
s_19932a,Algeria,35.80949086,-0.235580676,ONSHORE,LNG
s_19932b,Algeria,35.8073668,-0.241786929,ONSHORE,LNG
s_19932c,Algeria,35.80785022,-0.228814248,ONSHORE,LNG
s_20263,Algeria,32.27736463,3.987098368,ONSHORE,OIL
s_7863,Algeria,29.0307201,7.519514672,ONSHORE,OIL
s_7872,Algeria,29.0319315,7.500074412,ONSHORE,OIL
s_7862,Algeria,27.92175775,7.861082703,ONSHORE,GAS
s_7965,Algeria,27.81508493,7.844887126,ONSHORE,GAS
s_7827,Algeria,28.59261782,1.408866235,ONSHORE,GAS
m_103,Algeria,28.46627379,9.05656305,ONSHORE,OIL
m_108,Algeria,28.44944114,9.135458542,ONSHORE,OIL
s_7845,Algeria,28.52676103,9.12200875,ONSHORE,OIL
s_7999,Algeria,28.4305077,9.125731025,ONSHORE,OIL
s_2017,Angola,-7.590125442,12.11146481,OFFSHORE,OIL
s_2045,Angola,-7.543567629,12.16728866,OFFSHORE,OIL
s_2092,Angola,-5.20863797,11.83226597,OFFSHORE,OIL
s_2178,Angola,-6.242123011,10.73151953,OFFSHORE,OIL
s_2031,Angola,-5.252674267,11.84874985,OFFSHORE,OIL
s_2033,Angola,-5.241970986,11.82884415,OFFSHORE,OIL
m_32,Angola,-5.659621461,11.80955967,OFFSHORE,OIL
s_2081a,Angola,-5.679490111,11.81365301,OFFSHORE,OIL
s_2081b,Angola,-5.682700282,11.82234124,OFFSHORE,OIL
s_2035,Angola,-6.31996141,12.5368079,ONSHORE,OIL
s_2068,Angola,-6.24007104,12.35896081,ONSHORE,OIL
s_2202,Angola,-7.58800738,12.10496345,OFFSHORE,OIL
m_28a,Angola,-7.173304867,12.3875294,OFFSHORE,OIL
m_28b,Angola,-7.170220101,12.38089485,OFFSHORE,OIL
s_2034,Angola,-7.846704939,12.11267089,OFFSHORE,OIL
s_2219,Angola,-7.845090428,12.10608091,OFFSHORE,OIL
s_2159,Angola,-7.129092669,12.34481503,OFFSHORE,OIL
s_2183,Angola,-7.157749085,12.34218986,OFFSHORE,OIL
s_2211,Angola,-7.097319532,12.33388873,OFFSHORE,OIL
s_2177,Angola,-6.212956323,12.39523565,ONSHORE,OIL
s_2103,Angola,-5.324786462,11.91685606,OFFSHORE,OIL
m_30,Angola,-5.417042477,11.66476264,OFFSHORE,OIL
s_2013,Angola,-5.368308859,11.66265056,OFFSHORE,OIL
s_2060,Angola,-5.36812279,11.66919318,OFFSHORE,OIL
s_2224,Angola,-5.690809806,11.76744355,OFFSHORE,OIL
s_2182,Angola,-6.8169326,12.50560726,OFFSHORE,OIL
s_2028,Angola,-6.159956294,11.27060704,OFFSHORE,OIL
s_2208,Angola,-6.158408723,11.26390556,OFFSHORE,OIL
s_2030,Angola,-5.417682214,12.03948013,OFFSHORE,OIL
s_2139,Angola,-5.412513042,12.04904862,OFFSHORE,OIL
s_2047,Angola,-5.387719521,12.19516864,ONSHORE,OIL
s_2143,Angola,-5.393414111,12.15219197,OFFSHORE,OIL
s_2153,Angola,-5.424033234,12.16756402,OFFSHORE,OIL
s_2048,Angola,-5.352552642,12.07779505,OFFSHORE,OIL
s_2147,Angola,-5.368584392,12.09914405,OFFSHORE,OIL
s_2216,Angola,-5.352169381,12.0704633,OFFSHORE,OIL
s_2091,Angola,-5.67540733,11.92721703,OFFSHORE,OIL
s_2003,Angola,-6.2375155,12.44284198,ONSHORE,OIL
s_2190,Angola,-6.856980892,12.39328405,OFFSHORE,OIL
s_2123,Angola,-5.347738174,11.62315439,OFFSHORE,OIL
s_2070,Angola,-5.653504652,11.44789567,OFFSHORE,OIL
m_29,Angola,-5.426496503,12.00144306,OFFSHORE,OIL
s_2206,Angola,-5.414966508,11.99079493,OFFSHORE,OIL
s_2198,Angola,-5.459824742,11.52301765,OFFSHORE,OIL
s_1992,Angola,-5.603252804,11.70536821,OFFSHORE,OIL
s_1999,Angola,-5.602747425,11.71082764,OFFSHORE,OIL
s_2014,Angola,-6.350498699,11.15244665,OFFSHORE,OIL
s_2207,Angola,-6.348682985,11.1458744,OFFSHORE,OIL
s_2087,Angola,-5.486099954,12.06618562,OFFSHORE,OIL
s_2124,Angola,-5.737208544,12.08137476,OFFSHORE,OIL
s_2185,Angola,-7.066317647,12.41051042,OFFSHORE,OIL
s_2029,Angola,-6.318650189,11.0527725,OFFSHORE,OIL
s_2222,Angola,-6.316671165,11.04578744,OFFSHORE,OIL
s_2175,Angola,-7.650077565,11.68048384,OFFSHORE,OIL
s_2160,Angola,-7.236166339,11.28587871,OFFSHORE,OIL
s_2197,Angola,-7.461012337,11.56820844,OFFSHORE,OIL
s_2200,Angola,-5.678410733,12.26700868,ONSHORE,OIL
s_2168,Angola,-7.204460879,12.38817291,OFFSHORE,OIL
s_2193,Angola,-6.14058732,11.0318523,OFFSHORE,OIL
s_2106,Angola,-5.392819306,12.20971802,ONSHORE,OIL
s_2071,Angola,-5.592265461,12.26538131,ONSHORE,OIL
s_2166a,Angola,-7.364323929,11.37501962,OFFSHORE,OIL
s_2166b,Angola,-7.362549051,11.36781648,OFFSHORE,OIL
s_2078,Angola,-6.485277618,12.48928411,ONSHORE,OIL
s_2129,Angola,-6.07022569,11.35792736,OFFSHORE,OIL
s_2170,Angola,-7.118606191,12.36602586,OFFSHORE,OIL
s_2134,Angola,-7.682929897,11.7625411,OFFSHORE,OIL
s_2100a,Angola,-5.48922796,11.51433746,OFFSHORE,OIL
s_2100b,Angola,-5.487636857,11.50728619,OFFSHORE,OIL
s_2186,Angola,-6.320485682,11.27953715,OFFSHORE,OIL
s_2189,Angola,-6.422557435,12.307762,OFFSHORE,OIL
s_1989,Angola,-6.118450445,12.33757534,OFFSHORE,LNG
s_1997,Angola,-6.119938946,12.3437891,OFFSHORE,LNG
s_2001,Angola,-6.114607505,12.33290003,OFFSHORE,LNG
s_0,Argentina,-45.87503962,-68.55106106,ONSHORE,OIL
s_9,Argentina,-45.86941042,-68.54682966,ONSHORE,OIL
s_370,Argentina,-37.68991893,-68.92006022,ONSHORE,OIL
s_256,Argentina,-33.54521036,-68.41448416,ONSHORE,OIL
s_13,Argentina,-45.78182297,-68.53654386,ONSHORE,OIL
s_264,Argentina,-33.46178945,-68.62607231,ONSHORE,OIL
s_140,Argentina,-33.30449063,-68.96760474,ONSHORE,OIL
s_52,Argentina,-45.8803054,-68.59837159,ONSHORE,OIL
s_686,Argentina,-23.20284717,-62.06812373,ONSHORE,OIL
s_56,Argentina,-46.64202948,-68.69832858,ONSHORE,OIL
s_170,Argentina,-38.49076703,-68.38140803,ONSHORE,OIL
s_245,Argentina,-38.04945053,-69.24547227,ONSHORE,GAS
s_258,Argentina,-38.1239263,-69.23354073,ONSHORE,GAS
s_471,Argentina,-38.04819626,-69.21907496,ONSHORE,GAS
s_316,Argentina,-38.76090231,-68.98638677,ONSHORE,GAS
s_429,Argentina,-38.6279989,-68.73294944,ONSHORE,GAS
s_473,Argentina,-38.73979234,-68.99392704,ONSHORE,GAS
s_389,Argentina,-37.62014757,-68.73458716,ONSHORE,OIL
s_4,Argentina,-53.35895618,-68.15230229,ONSHORE,OIL
s_41,Argentina,-53.31885813,-68.1828671,ONSHORE,OIL
s_27,Argentina,-53.25625608,-68.58077676,ONSHORE,OIL
s_48,Argentina,-53.88587216,-67.62953206,ONSHORE,GAS
s_127,Argentina,-38.74821096,-68.196884,ONSHORE,OIL
s_375,Argentina,-38.71300922,-68.16903627,ONSHORE,OIL
s_418,Argentina,-38.7082187,-68.19459975,ONSHORE,OIL
s_259,Argentina,-36.19581797,-69.64325727,ONSHORE,OIL
s_33,Argentina,-53.67425744,-67.96074199,ONSHORE,GAS
s_254,Argentina,-37.89560012,-69.26809075,ONSHORE,GAS
s_394,Argentina,-37.82436901,-69.19081666,ONSHORE,GAS
s_420,Argentina,-37.83736765,-69.18956664,ONSHORE,GAS
s_117,Argentina,-38.55605162,-69.29160785,ONSHORE,GAS
s_129,Argentina,-38.56287652,-69.33767978,ONSHORE,GAS
s_167,Argentina,-37.98510078,-68.77900241,ONSHORE,OIL
s_741,Argentina,-22.35082147,-63.7706723,ONSHORE,OIL
s_739,Argentina,-22.70491956,-64.10885968,ONSHORE,GAS
s_145,Argentina,-35.18692104,-69.69880101,ONSHORE,OIL
s_40,Argentina,-50.96630085,-70.78083284,ONSHORE,OIL
s_315,Argentina,-38.2485029,-67.70044152,ONSHORE,OIL
s_490,Argentina,-38.32172228,-67.59239844,ONSHORE,OIL
s_128,Argentina,-35.91415129,-69.68099064,ONSHORE,OIL
s_441,Argentina,-35.89791391,-69.67081672,ONSHORE,OIL
s_374,Argentina,-38.85499227,-69.05270666,ONSHORE,OIL
s_333,Argentina,-38.12663958,-68.20316094,ONSHORE,OIL
s_458,Argentina,-38.15493479,-68.15583204,ONSHORE,OIL
s_151,Argentina,-37.18613845,-69.50177933,ONSHORE,GAS
s_217,Argentina,-37.8019713,-69.33680147,ONSHORE,GAS
s_701,Argentina,-23.19132631,-62.04123921,ONSHORE,OIL
s_267,Argentina,-37.42454997,-69.09327392,ONSHORE,OIL
s_362,Argentina,-37.41404958,-69.12109672,ONSHORE,OIL
m_1,Argentina,-38.78482409,-62.28410809,ONSHORE,
s_112,Argentina,-38.34755744,-69.06204982,ONSHORE,
s_166,Argentina,-37.71286981,-69.26482523,ONSHORE,
s_184,Argentina,-34.97685943,-69.4848649,ONSHORE,
s_202,Argentina,-37.98223404,-67.62719418,ONSHORE,
s_228,Argentina,-37.86074979,-68.67261912,ONSHORE,
s_238,Argentina,-38.01334492,-68.56178379,ONSHORE,
s_242,Argentina,-38.1905081,-68.70124502,ONSHORE,
s_244,Argentina,-38.63223037,-68.42749276,ONSHORE,
s_263,Argentina,-37.78030958,-69.09307462,ONSHORE,
s_270,Argentina,-38.19993117,-68.72632587,ONSHORE,
s_274,Argentina,-38.23003972,-69.02425403,ONSHORE,
s_279,Argentina,-38.16006704,-68.33738526,ONSHORE,
s_284,Argentina,-38.74865743,-68.52544887,ONSHORE,
s_288,Argentina,-38.18392172,-67.52132969,ONSHORE,
s_289,Argentina,-38.28040079,-68.59021713,ONSHORE,
s_291,Argentina,-38.0982771,-68.66542894,ONSHORE,
s_295,Argentina,-37.08527944,-69.47657379,ONSHORE,
s_300,Argentina,-37.5692403,-69.42069452,ONSHORE,
s_311,Argentina,-38.34556708,-69.07475015,ONSHORE,
s_312,Argentina,-37.47905225,-69.37717231,ONSHORE,
s_330,Argentina,-38.21352287,-68.738004,ONSHORE,
s_341,Argentina,-38.7799225,-62.30331702,ONSHORE,
s_342,Argentina,-38.35277523,-69.05214146,ONSHORE,
s_343,Argentina,-37.70250804,-69.69551959,ONSHORE,
s_344,Argentina,-38.17467434,-67.50472319,ONSHORE,
s_345,Argentina,-38.10560873,-68.45606619,ONSHORE,
s_346,Argentina,-37.43980096,-69.05013672,ONSHORE,
s_355,Argentina,-37.91333035,-69.47556694,ONSHORE,
s_360,Argentina,-37.46831421,-69.23402592,ONSHORE,
s_364,Argentina,-37.56318966,-69.27782579,ONSHORE,
s_365a,Argentina,-37.71030847,-69.20666337,ONSHORE,
s_371,Argentina,-37.63453305,-69.45630585,ONSHORE,
s_376,Argentina,-38.55496128,-68.97219573,ONSHORE,
s_38,Argentina,-50.55780691,-71.16372234,ONSHORE,
s_383,Argentina,-38.66593116,-68.45101621,ONSHORE,
s_391,Argentina,-38.46459175,-68.50756146,ONSHORE,
s_402,Argentina,-38.12375321,-68.67839822,ONSHORE,
s_404,Argentina,-38.76761976,-69.28512542,ONSHORE,
s_406,Argentina,-37.47834337,-69.20475358,ONSHORE,
s_409,Argentina,-38.83611423,-69.47790724,ONSHORE,
s_431,Argentina,-38.2154287,-68.80776961,ONSHORE,
s_437,Argentina,-38.23443002,-68.81929653,ONSHORE,
s_438,Argentina,-38.47485088,-67.70962416,ONSHORE,
s_439,Argentina,-37.53423148,-69.53469321,ONSHORE,
s_440,Argentina,-36.52939797,-69.76779784,ONSHORE,
s_445,Argentina,-38.15633675,-68.69578947,ONSHORE,
s_447,Argentina,-38.68412732,-69.3225111,ONSHORE,
s_460,Argentina,-39.02127517,-69.70395607,ONSHORE,
s_467,Argentina,-37.4759162,-69.40134864,ONSHORE,
s_476,Argentina,-38.18685379,-69.04953961,ONSHORE,
s_482,Argentina,-38.70939883,-69.33466248,ONSHORE,
s_483,Argentina,-38.66936491,-69.46762105,ONSHORE,
s_485,Argentina,-38.99063164,-69.69551752,ONSHORE,
s_486,Argentina,-38.57996888,-69.17541788,ONSHORE,
s_66,Argentina,-50.47042811,-71.36317304,ONSHORE,
s_714,Argentina,-29.30381117,-65.05911682,ONSHORE,
s_72,Argentina,-46.56156711,-67.50954302,ONSHORE,
s_73,Argentina,-46.56545761,-67.48809439,ONSHORE,
s_74,Argentina,-50.85493019,-70.84265046,ONSHORE,
s_760,Argentina,-23.77502167,-63.63856799,ONSHORE,
s_88,Argentina,-51.31686638,-70.57266424,ONSHORE,
s_32,Argentina,-46.54577237,-67.96448485,ONSHORE,OIL
s_23,Argentina,-46.55807642,-67.92345345,ONSHORE,OIL
s_290,Argentina,-38.61593466,-69.11638393,ONSHORE,GAS
s_273,Argentina,-38.21836103,-68.63859018,ONSHORE,OIL
s_301,Argentina,-38.02092925,-67.77832831,ONSHORE,OIL
s_397,Argentina,-38.02162874,-67.72311031,ONSHORE,OIL
s_133,Argentina,-38.44197446,-68.33785643,ONSHORE,OIL
s_250,Argentina,-38.4968324,-68.32537227,ONSHORE,OIL
s_451,Argentina,-38.04154222,-67.5609212,ONSHORE,GAS
s_42,Argentina,-51.03255162,-70.66048707,ONSHORE,OIL
s_352,Argentina,-37.72531363,-69.42688961,ONSHORE,GAS
s_63,Argentina,-46.38063869,-69.62504595,ONSHORE,OIL
s_452,Argentina,-38.16149773,-67.8037371,ONSHORE,OIL
s_82,Argentina,-46.15835362,-69.206208,ONSHORE,OIL
s_174,Argentina,-36.08609959,-69.65334401,ONSHORE,OIL
s_152,Argentina,-38.46175066,-68.02703209,ONSHORE,OIL
s_294,Argentina,-38.44654172,-67.98486814,ONSHORE,OIL
s_401,Argentina,-38.45777532,-67.97640815,ONSHORE,OIL
s_430,Argentina,-38.46335734,-67.95610688,ONSHORE,OIL
s_766,Argentina,-22.6092646,-63.84185106,ONSHORE,OIL
s_246,Argentina,-37.34476767,-69.20547163,ONSHORE,OIL
s_446a,Argentina,-37.35681614,-69.22965031,ONSHORE,OIL
s_446b,Argentina,-37.34943978,-69.22557575,ONSHORE,OIL
s_464b,Argentina,-37.35359799,-69.24752111,ONSHORE,OIL
s_296,Argentina,-37.27355296,-69.19638047,ONSHORE,OIL
s_421,Argentina,-37.99044779,-68.34594851,ONSHORE,OIL
s_180,Argentina,-38.91800106,-69.28180143,ONSHORE,OIL
s_116,Argentina,-38.75279271,-67.63807199,ONSHORE,OIL
s_105,Argentina,-38.05127088,-68.85369982,ONSHORE,OIL
s_206,Argentina,-38.09976189,-68.92100829,ONSHORE,OIL
s_363,Argentina,-38.13101759,-68.82988169,ONSHORE,OIL
s_384,Argentina,-38.15085045,-68.78004082,ONSHORE,OIL
s_407,Argentina,-38.04811413,-68.86019692,ONSHORE,OIL
s_319,Argentina,-38.5625247,-68.49292581,ONSHORE,OIL
s_326,Argentina,-38.58233015,-68.44367057,ONSHORE,OIL
s_114,Argentina,-38.2924218,-68.71639137,ONSHORE,OIL
s_120,Argentina,-38.30720527,-68.79483255,ONSHORE,OIL
s_132,Argentina,-38.44604027,-68.68800579,ONSHORE,OIL
s_136,Argentina,-38.45456511,-68.6372908,ONSHORE,OIL
s_144,Argentina,-38.3905051,-68.69186459,ONSHORE,OIL
s_148,Argentina,-38.48601989,-68.62155746,ONSHORE,OIL
s_163,Argentina,-38.41679217,-68.74529683,ONSHORE,OIL
s_177,Argentina,-38.42435927,-68.71358445,ONSHORE,OIL
s_207,Argentina,-38.41482432,-68.63183734,ONSHORE,OIL
s_218,Argentina,-38.35037925,-68.68625354,ONSHORE,OIL
s_229,Argentina,-38.33135929,-68.73819723,ONSHORE,OIL
s_234,Argentina,-38.43773067,-68.56190169,ONSHORE,OIL
s_237,Argentina,-38.41641647,-68.76994523,ONSHORE,OIL
s_239,Argentina,-38.40985035,-68.71602646,ONSHORE,OIL
s_249a,Argentina,-38.36016504,-68.74302592,ONSHORE,OIL
s_249b,Argentina,-38.35784504,-68.7318417,ONSHORE,OIL
s_251,Argentina,-38.27746463,-68.80218405,ONSHORE,OIL
s_260,Argentina,-38.36513761,-68.6785196,ONSHORE,OIL
s_277,Argentina,-38.35699181,-68.7121925,ONSHORE,OIL
s_305,Argentina,-38.32051315,-68.77712517,ONSHORE,OIL
s_307,Argentina,-38.39234903,-68.59802525,ONSHORE,OIL
s_327,Argentina,-38.34393613,-68.90287487,ONSHORE,OIL
s_332,Argentina,-38.28585237,-68.74950995,ONSHORE,OIL
s_337,Argentina,-38.31852458,-68.88023648,ONSHORE,OIL
s_349a,Argentina,-38.30499922,-68.70642784,ONSHORE,OIL
s_349b,Argentina,-38.29945798,-68.71106155,ONSHORE,OIL
s_351,Argentina,-38.3196842,-68.87119972,ONSHORE,OIL
s_366,Argentina,-38.31717875,-68.84515515,ONSHORE,OIL
s_372,Argentina,-38.34149394,-68.949667,ONSHORE,OIL
s_382,Argentina,-38.30768168,-68.91331909,ONSHORE,OIL
s_385,Argentina,-38.44159748,-68.78413674,ONSHORE,OIL
s_396,Argentina,-38.44059418,-68.73500965,ONSHORE,OIL
s_427,Argentina,-38.32491974,-68.74472466,ONSHORE,OIL
s_433,Argentina,-38.34908757,-68.87333857,ONSHORE,OIL
s_454,Argentina,-38.30167135,-68.81372868,ONSHORE,OIL
s_475,Argentina,-38.33925078,-68.84159799,ONSHORE,OIL
s_477,Argentina,-38.28511544,-68.85010576,ONSHORE,OIL
s_481,Argentina,-38.26757537,-68.84199602,ONSHORE,OIL
s_165,Argentina,-38.74687861,-68.91836323,ONSHORE,GAS
s_308,Argentina,-38.72751311,-68.93903258,ONSHORE,GAS
s_108,Argentina,-38.50252208,-68.6001398,ONSHORE,GAS
s_134,Argentina,-38.4971064,-68.60194111,ONSHORE,GAS
s_153,Argentina,-38.51393146,-68.60696959,ONSHORE,GAS
s_160,Argentina,-38.48422219,-68.69770132,ONSHORE,GAS
s_320,Argentina,-38.50042348,-68.67282404,ONSHORE,GAS
s_197,Argentina,-38.25394894,-68.40413458,ONSHORE,OIL
s_161,Argentina,-34.96373661,-69.5337505,ONSHORE,OIL
s_221,Argentina,-38.34745214,-68.63851728,ONSHORE,OIL
s_265a,Argentina,-38.37198564,-68.60730557,ONSHORE,OIL
s_265b,Argentina,-38.36730959,-68.61419049,ONSHORE,OIL
s_269a,Argentina,-38.30943802,-68.68010889,ONSHORE,OIL
s_269b,Argentina,-38.30304739,-68.68778245,ONSHORE,OIL
s_328,Argentina,-38.31994073,-68.66233956,ONSHORE,OIL
s_480,Argentina,-38.34536318,-68.60016416,ONSHORE,OIL
s_472,Argentina,-38.48057205,-67.73573169,ONSHORE,GAS
s_156,Argentina,-35.98309323,-69.66836047,ONSHORE,GAS
s_379,Argentina,-38.69823075,-68.70241307,ONSHORE,GAS
s_150,Argentina,-38.72491504,-68.29201663,ONSHORE,OIL
s_103,Argentina,-38.69431372,-68.51075037,ONSHORE,OIL
s_268,Argentina,-38.64863752,-68.59767635,ONSHORE,OIL
s_278,Argentina,-38.68973594,-68.48540604,ONSHORE,OIL
s_317,Argentina,-38.66774103,-68.51710684,ONSHORE,OIL
s_436,Argentina,-38.83937414,-68.72241487,ONSHORE,OIL
s_426,Argentina,-38.82921194,-67.92502547,ONSHORE,OIL
s_403,Argentina,-33.32558357,-68.68726102,ONSHORE,OIL
s_172,Argentina,-38.45661208,-69.03208574,ONSHORE,GAS
s_225,Argentina,-38.42884186,-69.00759645,ONSHORE,GAS
s_428,Argentina,-38.42370155,-68.99257732,ONSHORE,GAS
s_78,Argentina,-50.39208482,-70.77446924,ONSHORE,OIL
s_30,Argentina,-50.61487601,-70.84243834,ONSHORE,GAS
s_347,Argentina,-38.32319007,-67.8618288,ONSHORE,OIL
s_199,Argentina,-38.29041064,-68.90762127,ONSHORE,OIL
s_231,Argentina,-38.22142553,-68.7320762,ONSHORE,OIL
s_299,Argentina,-38.27373873,-68.69928485,ONSHORE,OIL
s_272,Argentina,-38.3675175,-68.98911577,ONSHORE,GAS
s_286,Argentina,-38.33849213,-68.96825104,ONSHORE,GAS
s_287,Argentina,-38.33275864,-69.05579197,ONSHORE,GAS
s_292a,Argentina,-38.35344093,-69.01133691,ONSHORE,GAS
s_292b,Argentina,-38.35030777,-69.01843394,ONSHORE,GAS
s_292c,Argentina,-38.34762842,-69.00870633,ONSHORE,GAS
s_323,Argentina,-38.33854096,-68.985031,ONSHORE,GAS
s_336,Argentina,-38.30390585,-69.03929076,ONSHORE,GAS
s_368,Argentina,-38.30461973,-69.04847867,ONSHORE,GAS
s_158,Argentina,-38.11684173,-68.62965071,ONSHORE,OIL
s_248,Argentina,-38.28574026,-68.6357178,ONSHORE,OIL
s_271,Argentina,-38.23740592,-68.66777791,ONSHORE,OIL
s_283,Argentina,-38.09574971,-68.60830057,ONSHORE,OIL
s_306,Argentina,-38.11692244,-68.63607342,ONSHORE,OIL
s_313,Argentina,-38.26607833,-68.62433117,ONSHORE,OIL
s_54,Argentina,-46.70427572,-68.27464874,ONSHORE,OIL
s_380,Argentina,-38.09167807,-67.71617148,ONSHORE,OIL
s_399,Argentina,-38.12503848,-67.61962111,ONSHORE,OIL
s_354,Argentina,-38.16700675,-67.57473066,ONSHORE,OIL
s_413,Argentina,-38.13858223,-67.56544017,ONSHORE,OIL
s_455,Argentina,-38.90311928,-69.23438693,ONSHORE,OIL
s_423,Argentina,-38.86429018,-69.23067329,ONSHORE,OIL
s_479,Argentina,-38.85872115,-69.26618079,ONSHORE,OIL
s_29,Argentina,-52.38672136,-68.41907323,OFFSHORE,GAS
s_154,Argentina,-38.35703618,-68.29325161,ONSHORE,GAS
s_303,Argentina,-38.44633176,-68.53237326,ONSHORE,GAS
s_388,Argentina,-38.38792297,-68.35574511,ONSHORE,GAS
s_196,Argentina,-38.74668318,-68.57843714,ONSHORE,GAS
s_392,Argentina,-38.75975306,-68.65361006,ONSHORE,GAS
s_189,Argentina,-38.11603622,-69.07752157,ONSHORE,GAS
s_203,Argentina,-38.10893912,-69.06771372,ONSHORE,GAS
s_280,Argentina,-38.10168774,-69.08184623,ONSHORE,GAS
s_367,Argentina,-38.23593622,-68.87133851,ONSHORE,GAS
s_435,Argentina,-37.65563666,-69.60979344,ONSHORE,GAS
s_173,Argentina,-38.31768021,-68.40067087,ONSHORE,GAS
s_700,Argentina,-23.61596723,-62.65227546,ONSHORE,GAS
s_266,Argentina,-38.47612113,-69.02796215,ONSHORE,GAS
s_377,Argentina,-37.96351731,-69.0330472,ONSHORE,OIL
s_487,Argentina,-37.99453623,-68.97497209,ONSHORE,OIL
s_293,Argentina,-37.27862144,-69.65900543,ONSHORE,OIL
s_179,Argentina,-38.67844714,-67.30771128,ONSHORE,OIL
s_18,Argentina,-50.76715827,-70.51014039,ONSHORE,GAS
s_185,Argentina,-39.008224,-67.87515644,ONSHORE,GAS
s_415,Argentina,-39.01478447,-67.90496204,ONSHORE,GAS
s_227,Argentina,-37.41115744,-69.16964412,ONSHORE,OIL
s_139,Argentina,-37.41811953,-69.35878125,ONSHORE,OIL
s_159,Argentina,-37.41224931,-69.3533621,ONSHORE,OIL
s_194,Argentina,-37.42883765,-69.33858702,ONSHORE,OIL
s_209,Argentina,-37.36927036,-69.28113419,ONSHORE,OIL
s_219,Argentina,-37.36999733,-69.23870082,ONSHORE,OIL
s_230,Argentina,-37.37689445,-69.29285389,ONSHORE,OIL
s_335,Argentina,-37.40688543,-69.37167676,ONSHORE,OIL
s_20,Argentina,-45.87566078,-67.89094392,ONSHORE,OIL
s_68,Argentina,-45.87404554,-67.90937243,ONSHORE,OIL
s_119,Argentina,-38.93392445,-68.35683099,ONSHORE,OIL
s_181,Argentina,-37.14199925,-69.66296726,ONSHORE,OIL
s_191,Argentina,-37.15274913,-69.65647061,ONSHORE,OIL
s_176,Argentina,-37.97241567,-69.18377963,ONSHORE,GAS
s_405,Argentina,-37.986268,-69.2181871,ONSHORE,GAS
s_226,Argentina,-36.26873428,-69.6131375,ONSHORE,OIL
s_241,Argentina,-36.08101751,-69.75946485,ONSHORE,OIL
s_113,Argentina,-38.18917523,-69.0952287,ONSHORE,GAS
s_122,Argentina,-38.19468026,-69.08983216,ONSHORE,GAS
s_109,Argentina,-38.57013314,-69.44224153,ONSHORE,GAS
s_110,Argentina,-38.57674043,-69.43723209,ONSHORE,GAS
s_201,Argentina,-38.58074468,-69.41895843,ONSHORE,GAS
s_442,Argentina,-38.55602908,-69.49425538,ONSHORE,GAS
s_55,Argentina,-46.60925977,-68.04983417,ONSHORE,OIL
s_60,Argentina,-46.52914722,-68.14795859,ONSHORE,OIL
s_22,Argentina,-46.59971709,-68.21729623,ONSHORE,OIL
s_34,Argentina,-46.52632941,-68.19039243,ONSHORE,OIL
s_39,Argentina,-46.50844784,-68.19246807,ONSHORE,OIL
s_53,Argentina,-46.5661943,-68.34404902,ONSHORE,OIL
s_43,Argentina,-46.63996512,-68.09422285,ONSHORE,OIL
s_143,Argentina,-36.92466541,-69.39919659,ONSHORE,OIL
s_10,Argentina,-50.65531049,-71.1932496,ONSHORE,GAS
s_37,Argentina,-45.68232941,-67.6987397,ONSHORE,OIL
s_147,Argentina,-37.33424802,-69.02751337,ONSHORE,OIL
s_361,Argentina,-38.29302942,-68.57331622,ONSHORE,OIL
s_255,Argentina,-36.95422517,-69.60297515,ONSHORE,OIL
s_36,Argentina,-52.21654234,-68.86830011,ONSHORE,OIL
s_253,Argentina,-38.45449755,-68.49416311,ONSHORE,OIL
s_339,Argentina,-38.46641664,-68.48497482,ONSHORE,OIL
s_220,Argentina,-38.34936851,-68.41495011,ONSHORE,OIL
s_222,Argentina,-38.34173255,-68.42328721,ONSHORE,OIL
s_262,Argentina,-38.38854815,-68.40865238,ONSHORE,OIL
s_232,Argentina,-38.25217692,-68.32560617,ONSHORE,OIL
s_276,Argentina,-38.26589917,-68.28799901,ONSHORE,OIL
s_417,Argentina,-38.26289097,-68.37448621,ONSHORE,OIL
s_275,Argentina,-37.30768567,-69.24868537,ONSHORE,OIL
s_281,Argentina,-37.29422329,-69.33417896,ONSHORE,OIL
s_356,Argentina,-37.33047286,-69.27981651,ONSHORE,OIL
s_387a,Argentina,-37.31348363,-69.29205613,ONSHORE,OIL
s_387b,Argentina,-37.30529006,-69.30278309,ONSHORE,OIL
s_398,Argentina,-37.32001094,-69.32114437,ONSHORE,OIL
s_464a,Argentina,-37.35663194,-69.26210295,ONSHORE,OIL
s_466,Argentina,-37.34372436,-69.29653872,ONSHORE,OIL
s_124,Argentina,-37.02924952,-69.59014336,ONSHORE,OIL
s_142,Argentina,-37.0237341,-69.59921057,ONSHORE,OIL
s_358,Argentina,-37.08857794,-69.59930563,ONSHORE,OIL
